Time;Voltage;error;
1.68e-07;0.013333333333333334;0.0006022181221672644;
1.684e-07;0.0134;0.0005513619500836087;
1.688e-07;0.013466666666666668;0.0006022181221672648;
1.692e-07;0.013466666666666668;0.0006531972647421812;
1.696e-07;0.013400000000000002;0.0007042726744663605;
1.7e-07;0.01333333333333333;0.0008262364471909157;
1.704e-07;0.013199999999999998;0.0008390470785361213;
1.708e-07;0.013266666666666664;0.0007763160868271805;
1.712e-07;0.013066666666666666;0.0007865536642001405;
1.716e-07;0.013066666666666666;0.0007447594690010103;
1.72e-07;0.012866666666666665;0.0005316640543300504;
1.724e-07;0.012666666666666666;0.0004844240566555987;
1.728e-07;0.012599999999999998;0.0004898979485566357;
1.732e-07;0.012466666666666668;0.0005887840577551901;
1.736e-07;0.012466666666666668;0.0005887840577551901;
1.74e-07;0.0124;0.0005059644256269412;
1.744e-07;0.012266666666666667;0.0004131182235954581;
1.748e-07;0.012466666666666666;0.0005316640543300506;
1.752e-07;0.0124;0.0005656854249492382;
1.756e-07;0.012466666666666666;0.0005316640543300506;
1.76e-07;0.012266666666666667;0.0004131182235954581;
1.764e-07;0.0122;0.0005513619500836094;
1.768e-07;0.012133333333333335;0.0006022181221672655;
1.772e-07;0.012000000000000002;0.000669328021227261;
1.776e-07;0.0118;0.0007042726744663604;
1.78e-07;0.011733333333333333;0.0008262364471909155;
1.784e-07;0.011533333333333333;0.0008547904226573125;
1.788e-07;0.0116;0.0008763560920082659;
